image_name,label,xmin,ymin,xmax,ymax
004931.jpg,1,296,135,362,215
004932.jpg,1,204,109,285,172
004933.jpg,1,152,105,232,182
004934.jpg,1,209,155,249,212
004935.jpg,1,316,88,504,244
004936.jpg,1,355,171,453,282
004937.jpg,1,337,187,438,303
004938.jpg,1,271,218,374,321
004939.jpg,1,259,227,346,311
004940.jpg,1,291,228,409,340
004941.jpg,1,301,130,489,290
004942.jpg,1,237,172,337,278
004943.jpg,1,228,151,356,254
004944.jpg,1,139,164,275,327
004945.jpg,1,171,168,257,282
004946.jpg,1,223,95,421,216
004947.jpg,1,281,123,401,239
004948.jpg,1,203,109,452,244
004949.jpg,1,253,70,429,192
004950.jpg,1,285,147,468,299
004951.jpg,1,224,271,334,333
004952.jpg,1,352,53,535,198
004953.jpg,1,342,167,441,276
004954.jpg,1,472,190,571,300
004955.jpg,1,99,18,304,166
004956.jpg,1,231,78,402,231
004957.jpg,1,84,13,292,170
004958.jpg,1,295,57,481,226
004959.jpg,1,158,83,394,259
004960.jpg,1,321,107,445,222
004961.jpg,1,183,129,501,356
004962.jpg,1,228,122,529,343
004963.jpg,1,405,155,515,310
004964.jpg,1,370,134,497,267
004965.jpg,1,281,116,337,190
004966.jpg,1,159,238,269,370
004967.jpg,1,102,126,231,260
004968.jpg,1,255,54,368,155
004969.jpg,1,235,66,350,199
004970.jpg,1,212,72,341,156
004971.jpg,1,214,76,349,153
004972.jpg,1,269,78,377,156
004973.jpg,1,152,72,271,159
004974.jpg,1,360,113,607,295
004975.jpg,1,348,117,605,292
004976.jpg,1,292,82,366,133
004977.jpg,1,459,161,617,325
004978.jpg,1,549,207,645,339
004979.jpg,1,222,84,310,190
004980.jpg,1,268,73,397,170
004981.jpg,1,259,82,411,186
004982.jpg,1,289,121,406,272
004983.jpg,1,196,131,328,271
004984.jpg,1,110,168,397,409
004985.jpg,1,207,125,394,270
004986.jpg,1,454,139,546,271
004987.jpg,1,127,89,425,351
004988.jpg,1,207,69,554,359
004989.jpg,1,94,114,398,473
004990.jpg,1,243,247,339,336
004991.jpg,1,317,235,425,357
004992.jpg,1,297,71,469,227
004993.jpg,1,236,192,370,329
004994.jpg,1,200,143,329,280
004995.jpg,1,225,164,489,351
004996.jpg,1,308,123,506,315
004997.jpg,1,284,67,475,242
004998.jpg,1,251,74,432,200
004999.jpg,1,277,223,388,332
005000.jpg,1,118,262,236,385
